File_1,File_2,TED,Myers Diff,Local Fingerprint,Labels
742515.py,772828.py,0.41025641025641024,0.3010033444816054,0.05,0
742515.py,772968.py,0.3076923076923077,0.28326180257510725,0.05,0
742515.py,779069.py,0.46153846153846156,0.3894736842105263,0.07,0
742515.py,743396.py,0.6410256410256411,0.42937853107344637,0.08,0
742515.py,136274.py,0.358974358974359,0.28671328671328666,0.05,0
742515.py,772838.py,0.41025641025641024,0.4850746268656716,0.17,0
742515.py,711529.py,0.5384615384615384,0.3770491803278688,0.12,0
742515.py,686831.py,0.41025641025641024,0.2582582582582582,0.14,0
742515.py,704769.py,0.41025641025641024,0.24806201550387597,0.08,0
742515.py,705986.py,0.4358974358974359,0.4664536741214057,0.1,0
742515.py,702311.py,0.41025641025641024,0.40414507772020725,0.11,0
742515.py,712378.py,0.5641025641025641,0.6246575342465753,0.12,0
742515.py,684623.py,0.46153846153846156,0.27184466019417475,0.1,0
742515.py,686530.py,0.5641025641025641,0.32163742690058483,0.12,0
742515.py,683255.py,0.48717948717948717,0.2467866323907455,0.11,0
742515.py,684464.py,0.4358974358974359,0.20647773279352222,0.13,0
742515.py,705815.py,0.2564102564102564,0.4887218045112782,0.1,0
742515.py,684388.py,0.5128205128205128,0.2710027100271003,0.04,0
742515.py,772818.py,0.3076923076923077,0.4375,0.0,0
742515.py,712494.py,0.2564102564102564,0.32793522267206476,0.03,0
742515.py,741180.py,0.41025641025641024,0.23318385650224216,0.09,0
742515.py,704351.py,0.3076923076923077,0.4375,0.0,0
742515.py,743205.py,0.5384615384615384,0.5360824742268041,0.21,0
742515.py,143604.py,0.3333333333333333,0.29054054054054057,0.05,0
742515.py,143595.py,0.3333333333333333,0.2935153583617748,0.05,0
742515.py,779018.py,0.5384615384615384,0.26973684210526316,0.07,0
742515.py,712527.py,0.6666666666666666,0.3724928366762178,0.21,0
742515.py,779119.py,0.38461538461538464,0.37905236907730677,0.07,0
742515.py,773513.py,0.38461538461538464,0.47491638795986624,0.1,0
742515.py,143614.py,0.358974358974359,0.28671328671328666,0.05,0
742515.py,743304.py,0.5641025641025641,0.7213114754098361,0.21,0
742515.py,143620.py,0.358974358974359,0.303448275862069,0.05,0
742515.py,712692.py,0.48717948717948717,0.5543478260869565,0.04,0
742515.py,761709.py,0.3333333333333333,0.25,0.08,0
742515.py,712770.py,0.5384615384615384,0.37765957446808507,0.12,0
742515.py,711323.py,0.41025641025641024,0.3652561247216035,0.03,0
742515.py,743639.py,0.3333333333333333,0.5788235294117647,0.2,0
742515.py,744148.py,0.5128205128205128,0.5415549597855228,0.12,0
742515.py,683401.py,0.5128205128205128,0.29526462395543174,0.04,0
742515.py,756796.py,0.3333333333333333,0.25,0.08,0
742515.py,684103.py,0.41025641025641024,0.22462203023758098,0.11,0
742515.py,696208.py,0.358974358974359,0.3948717948717949,0.06,0
742515.py,779320.py,0.46153846153846156,0.4709480122324159,0.12,0
742515.py,711427.py,0.5384615384615384,0.4251968503937008,0.13,0
742515.py,687632.py,0.5128205128205128,0.2666666666666667,0.08,0
742515.py,773001.py,0.41025641025641024,0.4928571428571429,0.1,0
742515.py,765987.py,0.5128205128205128,0.264775413711584,0.08,0
742515.py,712347.py,0.5641025641025641,0.5648414985590778,0.12,0
742515.py,743657.py,0.7435897435897436,0.39473684210526316,0.24,0
742515.py,744126.py,0.5128205128205128,0.5415549597855228,0.12,0
742515.py,778887.py,0.5128205128205128,0.40114613180515757,0.07,0
742515.py,778874.py,0.46153846153846156,0.3914209115281502,0.08,0
742515.py,802277.py,0.3076923076923077,0.2534562211981567,0.09,0
742515.py,787805.py,0.38461538461538464,0.22371364653243853,0.06,0
742515.py,705898.py,0.38461538461538464,0.425414364640884,0.05,0
742515.py,743723.py,0.5641025641025641,0.7138964577656676,0.21,0
742515.py,712390.py,0.5384615384615384,0.398034398034398,0.14,0
742515.py,743781.py,1.0,0.9533678756476685,0.45,0
742515.py,711452.py,0.5128205128205128,0.36111111111111116,0.12,0
742515.py,797124.py,0.48717948717948717,0.45390070921985815,0.13,0
742515.py,766200.py,0.358974358974359,0.35244161358811044,0.07,0
742515.py,683411.py,0.4358974358974359,0.2594594594594595,0.05,0
742515.py,779297.py,0.6153846153846154,0.45866666666666667,0.07,0
742515.py,711650.py,0.5384615384615384,0.37765957446808507,0.12,0
742515.py,711710.py,0.5128205128205128,0.36111111111111116,0.12,0
742515.py,711724.py,0.5641025641025641,0.3564814814814815,0.11,0
742515.py,684618.py,0.41025641025641024,0.25531914893617025,0.12,0
742515.py,796862.py,0.5128205128205128,0.4607046070460704,0.06,0
742515.py,762231.py,0.3076923076923077,0.2534562211981567,0.09,0
742515.py,802150.py,0.23076923076923078,0.4164222873900293,0.04,0
742515.py,773276.py,0.41025641025641024,0.49446494464944646,0.17,0
742515.py,743987.py,0.38461538461538464,0.5211267605633803,0.11,0
742515.py,778914.py,0.41025641025641024,0.35365853658536583,0.0,0
742515.py,797858.py,0.48717948717948717,0.2805194805194805,0.06,0
742515.py,743727.py,0.5641025641025641,0.6742857142857143,0.22,0
742515.py,706824.py,0.38461538461538464,0.423728813559322,0.05,0
742515.py,744211.py,0.5128205128205128,0.5852417302798982,0.15,0
742515.py,743420.py,0.3333333333333333,0.24017467248908297,0.08,0
742515.py,761757.py,0.3076923076923077,0.2534562211981567,0.09,0
742515.py,779351.py,0.5641025641025641,0.4033149171270718,0.08,0
742515.py,686230.py,0.46153846153846156,0.2545454545454545,0.07,0
742515.py,766204.py,0.358974358974359,0.35244161358811044,0.07,0
742515.py,711674.py,0.5384615384615384,0.3646112600536193,0.11,0
742515.py,683652.py,0.5128205128205128,0.2515991471215352,0.11,0
742515.py,711852.py,0.46153846153846156,0.26146788990825687,0.07,0
742515.py,712529.py,0.5641025641025641,0.5641025641025641,0.12,0
742515.py,772822.py,0.41025641025641024,0.4850746268656716,0.17,0
742515.py,706169.py,0.3333333333333333,0.5245901639344263,0.04,0
742515.py,705173.py,0.3076923076923077,0.4375,0.0,0
742515.py,681781.py,0.41025641025641024,0.2582582582582582,0.08,0
742515.py,711995.py,0.5128205128205128,0.36787564766839376,0.12,0
742515.py,773284.py,0.41025641025641024,0.4675324675324676,0.15,0
742515.py,778921.py,0.6153846153846154,0.29357798165137616,0.08,0
742515.py,706520.py,0.38461538461538464,0.46153846153846156,0.1,0
742515.py,796863.py,0.5128205128205128,0.4607046070460704,0.06,0
742515.py,773395.py,0.41025641025641024,0.42898550724637685,0.1,0
742515.py,743613.py,0.5384615384615384,0.3718820861678005,0.2,0
742515.py,762315.py,0.358974358974359,0.35593220338983056,0.17,0
742515.py,712327.py,0.5384615384615384,0.4542586750788643,0.11,0
742515.py,742998.py,0.5641025641025641,0.7232876712328767,0.15,0
742515.py,773327.py,0.48717948717948717,0.1995133819951338,0.06,0
742515.py,706743.py,0.5384615384615384,0.3646112600536193,0.11,0
742515.py,148535.py,0.46153846153846156,0.46794871794871795,0.04,0
742515.py,685009.py,0.48717948717948717,0.2467866323907455,0.11,0
742515.py,723254.py,0.6153846153846154,0.3979848866498741,0.11,0
742515.py,712818.py,0.5897435897435898,0.4010695187165776,0.12,0
742515.py,699172.py,0.2564102564102564,0.09999999999999998,0.06,0
742515.py,711942.py,0.5384615384615384,0.36325678496868474,0.1,0
742515.py,707304.py,0.38461538461538464,0.4625,0.1,0
742515.py,711873.py,0.3076923076923077,0.3475935828877005,0.07,0
742515.py,743048.py,0.46153846153846156,0.5367088607594936,0.09,0
742515.py,705330.py,0.38461538461538464,0.5,0.1,0
742515.py,685029.py,0.48717948717948717,0.264775413711584,0.03,0
742515.py,772877.py,0.4358974358974359,0.4682274247491639,0.16,0
742515.py,148515.py,0.3333333333333333,0.29054054054054057,0.05,0
742515.py,706732.py,0.38461538461538464,0.4545454545454546,0.08,0
742515.py,684988.py,0.48717948717948717,0.2467866323907455,0.11,0
742515.py,773247.py,0.41025641025641024,0.4732824427480916,0.12,0
742515.py,743586.py,0.5128205128205128,0.5771812080536913,0.11,0
742515.py,706716.py,0.4358974358974359,0.31702544031311153,0.12,0
742515.py,744127.py,0.5128205128205128,0.5415549597855228,0.12,0
742515.py,712356.py,0.5128205128205128,0.35195530726256985,0.11,0
742515.py,778785.py,0.46153846153846156,0.4878048780487805,0.03,0
742515.py,778935.py,0.3333333333333333,0.3529411764705882,0.04,0
742515.py,743474.py,0.5128205128205128,0.5433255269320842,0.1,0
742515.py,720840.py,0.3333333333333333,0.08247422680412375,0.12,0
742515.py,712222.py,0.5384615384615384,0.3263757115749526,0.17,0
742515.py,773086.py,0.38461538461538464,0.38845144356955386,0.07,0
742515.py,712051.py,0.6410256410256411,0.6806526806526807,0.12,0
742515.py,743551.py,0.5128205128205128,0.5433255269320842,0.1,0
742515.py,779331.py,0.6153846153846154,0.2866666666666666,0.09,0
742515.py,705345.py,0.2564102564102564,0.43137254901960786,0.0,0
742515.py,711806.py,0.41025641025641024,0.48083623693379796,0.08,0
742515.py,704138.py,0.3076923076923077,0.10989010989010994,0.05,0
742515.py,783596.py,0.5128205128205128,0.44999999999999996,0.07,0
742515.py,683931.py,0.48717948717948717,0.24552429667519182,0.11,0
742515.py,711513.py,0.41025641025641024,0.49275362318840576,0.04,0
742515.py,143598.py,0.3333333333333333,0.2906574394463668,0.05,0
742515.py,143609.py,0.358974358974359,0.28671328671328666,0.05,0
742515.py,772821.py,0.2564102564102564,0.4887218045112782,0.1,0
742515.py,779252.py,0.5128205128205128,0.3924731182795699,0.09,0
742515.py,684236.py,0.48717948717948717,0.2467866323907455,0.11,0
742515.py,762291.py,0.46153846153846156,0.5354838709677419,0.05,0
705690.py,705986.py,1.0,1.0,0.9,1
690165.py,682520.py,1.0,0.9947089947089947,0.94,1
690165.py,685076.py,1.0,0.9947089947089947,0.94,1
690165.py,683255.py,1.0,0.9947089947089947,1.0,1
690165.py,685009.py,1.0,0.9841269841269842,1.0,1
690165.py,684988.py,1.0,0.9947089947089947,1.0,1
690165.py,683931.py,1.0,0.9894736842105263,0.94,1
690165.py,684236.py,1.0,0.9841269841269842,0.94,1
690165.py,683557.py,1.0,0.9947089947089947,1.0,1
690165.py,684144.py,1.0,0.9947089947089947,1.0,1
690165.py,681495.py,1.0,0.9947089947089947,0.94,1
690165.py,684879.py,1.0,0.9947089947089947,0.94,1
690165.py,683660.py,1.0,0.9947089947089947,0.94,1
690165.py,684110.py,1.0,0.9894736842105263,0.94,1
690165.py,683927.py,1.0,0.9947089947089947,0.94,1
690165.py,683447.py,1.0,0.9947089947089947,1.0,1
690165.py,685237.py,1.0,0.9947089947089947,0.94,1
690165.py,683307.py,1.0,0.9947089947089947,1.0,1
712833.py,712481.py,1.0,1.0,1.0,1
712833.py,712818.py,1.0,1.0,1.0,1
773427.py,705898.py,1.0,0.9321533923303835,0.9,1
773427.py,706824.py,1.0,0.9244712990936556,0.89,1
682520.py,685076.py,1.0,1.0,1.0,1
682520.py,683255.py,1.0,1.0,0.94,1
682520.py,685009.py,1.0,0.9894179894179894,0.94,1
682520.py,684988.py,1.0,1.0,0.94,1
682520.py,683931.py,1.0,0.9947368421052631,1.0,1
682520.py,684236.py,1.0,0.9894179894179894,1.0,1
682520.py,683557.py,1.0,1.0,0.94,1
682520.py,684144.py,1.0,1.0,0.94,1
682520.py,681495.py,1.0,1.0,1.0,1
682520.py,684879.py,1.0,1.0,1.0,1
682520.py,683660.py,1.0,1.0,1.0,1
682520.py,684110.py,1.0,0.9947368421052631,1.0,1
682520.py,683927.py,1.0,1.0,1.0,1
682520.py,683447.py,1.0,1.0,0.94,1
682520.py,685237.py,1.0,1.0,1.0,1
682520.py,683307.py,1.0,1.0,0.94,1
143605.py,143635.py,1.0,0.9767441860465116,1.0,1
143605.py,143625.py,1.0,1.0,1.0,1
143605.py,143611.py,1.0,0.9942196531791907,1.0,1
143605.py,143700.py,1.0,0.9767441860465116,1.0,1
143605.py,143591.py,1.0,1.0,1.0,1
143605.py,136274.py,1.0,0.9767441860465116,1.0,1
143605.py,143614.py,1.0,1.0,1.0,1
143605.py,143620.py,1.0,0.9772727272727273,1.0,1
143605.py,143609.py,1.0,0.9883720930232558,1.0,1
143605.py,143618.py,1.0,0.9767441860465116,1.0,1
143605.py,148409.py,1.0,0.9883720930232558,1.0,1
143605.py,143603.py,1.0,1.0,1.0,1
143605.py,144286.py,1.0,1.0,1.0,1
143605.py,143627.py,1.0,0.9885057471264368,1.0,1
143605.py,143617.py,1.0,0.945054945054945,1.0,1
143605.py,143606.py,1.0,0.9885057471264368,1.0,1
143605.py,143616.py,1.0,1.0,1.0,1
143605.py,143622.py,1.0,1.0,1.0,1
143605.py,143626.py,1.0,1.0,1.0,1
143605.py,143737.py,1.0,0.945054945054945,1.0,1
143605.py,143612.py,1.0,0.9247311827956989,1.0,1
755640.py,705530.py,0.8709677419354839,0.9102564102564102,0.7,1
755640.py,773513.py,0.7096774193548387,0.8961748633879781,0.9,1
755640.py,706824.py,0.967741935483871,0.7058823529411764,0.7,1
755640.py,706520.py,1.0,0.8571428571428572,1.0,1
755640.py,707304.py,1.0,0.8235294117647058,0.9,1
755640.py,705330.py,1.0,1.0,1.0,1
755640.py,705919.py,1.0,0.8316831683168316,0.9,1
755640.py,745322.py,1.0,1.0,1.0,1
755640.py,706165.py,0.8709677419354839,0.9302325581395349,0.73,1
743113.py,745378.py,1.0,1.0,1.0,1
766544.py,705841.py,0.8064516129032258,0.7333333333333334,0.78,1
766544.py,773513.py,0.7096774193548387,0.853448275862069,0.7,1
766544.py,707304.py,0.8064516129032258,0.924901185770751,0.7,1
766544.py,705919.py,0.8064516129032258,0.9243027888446215,0.7,1
713134.py,711674.py,1.0,0.953757225433526,0.8,1
713134.py,706743.py,1.0,0.9653179190751445,0.89,1
713134.py,706866.py,1.0,0.9653179190751445,0.89,1
713134.py,714766.py,1.0,0.9132947976878613,0.89,1
713134.py,711668.py,0.9402985074626866,0.9054441260744985,0.74,1
713134.py,714767.py,1.0,0.9132947976878613,0.89,1
705841.py,705530.py,1.0,0.9664429530201343,0.89,1
705841.py,707304.py,0.84375,0.7817258883248731,0.73,1
705841.py,705919.py,0.84375,0.7897435897435897,0.73,1
779702.py,706071.py,0.7627118644067796,0.9613733905579399,0.8,1
143601.py,143604.py,1.0,1.0,1.0,1
143601.py,143595.py,0.8947368421052632,0.9841269841269842,0.82,1
143601.py,148515.py,1.0,0.9895833333333334,1.0,1
143601.py,148513.py,1.0,1.0,1.0,1
143601.py,143587.py,1.0,0.9895833333333334,1.0,1
743387.py,743987.py,1.0,1.0,1.0,1
743387.py,743952.py,1.0,1.0,1.0,1
143635.py,143625.py,1.0,0.9767441860465116,1.0,1
143635.py,143611.py,1.0,0.9710982658959537,1.0,1
143635.py,143700.py,1.0,0.9651162790697675,1.0,1
143635.py,143591.py,1.0,0.9767441860465116,1.0,1
143635.py,136274.py,1.0,1.0,1.0,1
143635.py,143614.py,1.0,0.9767441860465116,1.0,1
143635.py,143620.py,1.0,0.9545454545454546,1.0,1
143635.py,143609.py,1.0,0.9767441860465116,1.0,1
143635.py,143618.py,1.0,0.9651162790697675,1.0,1
143635.py,148409.py,1.0,0.9767441860465116,1.0,1
143635.py,143603.py,1.0,0.9767441860465116,1.0,1
143635.py,144286.py,1.0,0.9767441860465116,1.0,1
143635.py,143627.py,1.0,0.9655172413793104,1.0,1
143635.py,143617.py,1.0,0.9230769230769231,1.0,1
143635.py,143606.py,1.0,0.9655172413793104,1.0,1
143635.py,143616.py,1.0,0.9767441860465116,1.0,1
143635.py,143622.py,1.0,0.9767441860465116,1.0,1
143635.py,143626.py,1.0,0.9767441860465116,1.0,1
143635.py,143737.py,1.0,0.9230769230769231,1.0,1
143635.py,143612.py,1.0,0.9032258064516129,1.0,1
743057.py,743808.py,1.0,0.9855072463768116,0.85,1
143625.py,143611.py,1.0,0.9942196531791907,1.0,1
143625.py,143700.py,1.0,0.9767441860465116,1.0,1
143625.py,143591.py,1.0,1.0,1.0,1
143625.py,136274.py,1.0,0.9767441860465116,1.0,1
143625.py,143614.py,1.0,1.0,1.0,1
143625.py,143620.py,1.0,0.9772727272727273,1.0,1
143625.py,143609.py,1.0,0.9883720930232558,1.0,1
143625.py,143618.py,1.0,0.9767441860465116,1.0,1
143625.py,148409.py,1.0,0.9883720930232558,1.0,1
143625.py,143603.py,1.0,1.0,1.0,1
143625.py,144286.py,1.0,1.0,1.0,1
143625.py,143627.py,1.0,0.9885057471264368,1.0,1
143625.py,143617.py,1.0,0.945054945054945,1.0,1
143625.py,143606.py,1.0,0.9885057471264368,1.0,1
143625.py,143616.py,1.0,1.0,1.0,1
143625.py,143622.py,1.0,1.0,1.0,1
143625.py,143626.py,1.0,1.0,1.0,1
143625.py,143737.py,1.0,0.945054945054945,1.0,1
143625.py,143612.py,1.0,0.9247311827956989,1.0,1
712563.py,711858.py,1.0,0.9532710280373832,1.0,1
712563.py,712378.py,1.0,0.9757575757575757,1.0,1
712563.py,712347.py,0.9795918367346939,0.9294871794871795,0.76,1
712563.py,712529.py,1.0,0.9367088607594937,0.76,1
712563.py,712220.py,1.0,0.973293768545994,1.0,1
712563.py,712530.py,1.0,0.9657320872274143,0.76,1
712563.py,711360.py,1.0,0.960960960960961,0.93,1
143611.py,143700.py,1.0,0.9710982658959537,1.0,1
143611.py,143591.py,1.0,0.9942196531791907,1.0,1
143611.py,136274.py,1.0,0.9710982658959537,1.0,1
143611.py,143614.py,1.0,0.9942196531791907,1.0,1
143611.py,143620.py,1.0,0.9717514124293786,1.0,1
143611.py,143609.py,1.0,0.9826589595375722,1.0,1
143611.py,143618.py,1.0,0.9710982658959537,1.0,1
143611.py,148409.py,1.0,0.9826589595375722,1.0,1
143611.py,143603.py,1.0,0.9942196531791907,1.0,1
143611.py,144286.py,1.0,0.9942196531791907,1.0,1
143611.py,143627.py,1.0,0.9942857142857143,1.0,1
143611.py,143617.py,1.0,0.9398907103825137,1.0,1
143611.py,143606.py,1.0,0.9942857142857143,1.0,1
143611.py,143616.py,1.0,0.9942196531791907,1.0,1
143611.py,143622.py,1.0,0.9942196531791907,1.0,1
143611.py,143626.py,1.0,0.9942196531791907,1.0,1
143611.py,143737.py,1.0,0.9398907103825137,1.0,1
143611.py,143612.py,1.0,0.9197860962566845,1.0,1
143700.py,143591.py,1.0,0.9767441860465116,1.0,1
143700.py,136274.py,1.0,0.9651162790697675,1.0,1
143700.py,143614.py,1.0,0.9767441860465116,1.0,1
143700.py,143620.py,1.0,0.9545454545454546,1.0,1
143700.py,143609.py,1.0,0.9767441860465116,1.0,1
143700.py,143618.py,1.0,1.0,1.0,1
143700.py,148409.py,1.0,0.9883720930232558,1.0,1
143700.py,143603.py,1.0,0.9767441860465116,1.0,1
143700.py,144286.py,1.0,0.9767441860465116,1.0,1
143700.py,143627.py,1.0,0.9655172413793104,1.0,1
143700.py,143617.py,1.0,0.9230769230769231,1.0,1
143700.py,143606.py,1.0,0.9655172413793104,1.0,1
143700.py,143616.py,1.0,0.9767441860465116,1.0,1
143700.py,143622.py,1.0,0.9767441860465116,1.0,1
143700.py,143626.py,1.0,0.9767441860465116,1.0,1
143700.py,143737.py,1.0,0.9230769230769231,1.0,1
143700.py,143612.py,1.0,0.9032258064516129,1.0,1
711858.py,712378.py,1.0,0.9657320872274143,1.0,1
711858.py,712347.py,0.9795918367346939,0.9570957095709571,0.76,1
711858.py,712529.py,1.0,0.9576547231270358,0.76,1
711858.py,712220.py,1.0,0.9512195121951219,1.0,1
711858.py,712530.py,1.0,0.967948717948718,0.76,1
711858.py,711360.py,1.0,0.962962962962963,0.93,1
712481.py,712818.py,1.0,1.0,1.0,1
684776.py,687632.py,1.0,0.9914040114613181,0.81,1
705530.py,706520.py,0.84375,0.782608695652174,0.7,1
705530.py,705330.py,0.84375,0.9102564102564102,0.7,1
705530.py,745322.py,0.84375,0.9102564102564102,0.7,1
705530.py,705836.py,1.0,0.96,0.7,1
686691.py,791555.py,1.0,0.9670958512160229,0.88,1
682049.py,685621.py,0.9861111111111112,0.9639794168096055,0.81,1
773189.py,773447.py,0.9473684210526315,0.7515151515151515,0.78,1
773189.py,773057.py,0.9473684210526315,0.7924528301886793,0.88,1
773189.py,773296.py,1.0,0.9612403100775194,0.86,1
773189.py,706808.py,1.0,0.9310344827586207,0.75,1
685076.py,683255.py,1.0,1.0,0.94,1
685076.py,685009.py,1.0,0.9894179894179894,0.94,1
685076.py,684988.py,1.0,1.0,0.94,1
685076.py,683931.py,1.0,0.9947368421052631,1.0,1
685076.py,684236.py,1.0,0.9894179894179894,1.0,1
685076.py,683557.py,1.0,1.0,0.94,1
685076.py,684144.py,1.0,1.0,0.94,1
685076.py,681495.py,1.0,1.0,1.0,1
685076.py,684879.py,1.0,1.0,1.0,1
685076.py,683660.py,1.0,1.0,1.0,1
